CAMPUS LUIZ MENEGUEL
CURSO: ;Ciência  da Computação  - Integral  - 28 Vagas
027368;434;DESCLASSIFICADO
022314;434;DESCLASSIFICADO
021685;434;DESCLASSIFICADO
016030;434;DESCLASSIFICADO
016016;434;DESCLASSIFICADO
010361;434;DESCLASSIFICADO
004678;434;DESCLASSIFICADO
097741;433;DESCLASSIFICADO
095831;433;DESCLASSIFICADO
086571;433;DESCLASSIFICADO
086442;433;DESCLASSIFICADO
084552;433;DESCLASSIFICADO
084423;433;DESCLASSIFICADO
078545;433;DESCLASSIFICADO
076844;433;DESCLASSIFICADO
076635;433;DESCLASSIFICADO
075964;433;DESCLASSIFICADO
074955;433;DESCLASSIFICADO
074617;433;DESCLASSIFICADO
056600;433;DESCLASSIFICADO
038934;433;DESCLASSIFICADO
033924;433;DESCLASSIFICADO
033265;433;DESCLASSIFICADO
016258;433;DESCLASSIFICADO
083928;432;DESCLASSIFICADO
078259;432;DESCLASSIFICADO
078012;432;DESCLASSIFICADO
076349;432;DESCLASSIFICADO
076102;432;DESCLASSIFICADO
039307;432;DESCLASSIFICADO
033391;432;DESCLASSIFICADO
027969;432;DESCLASSIFICADO
022053;432;DESCLASSIFICADO
016384;432;DESCLASSIFICADO
087871;428;DESCLASSIFICADO
074345;428;DESCLASSIFICADO
039321;428;DESCLASSIFICADO
033652;428;DESCLASSIFICADO
027983;428;DESCLASSIFICADO
094472;427;DESCLASSIFICADO
085883;427;DESCLASSIFICADO
083864;427;DESCLASSIFICADO
078195;427;DESCLASSIFICADO
076285;427;DESCLASSIFICADO
074267;427;DESCLASSIFICADO
072932;427;DESCLASSIFICADO
050581;427;DESCLASSIFICADO
044912;427;DESCLASSIFICADO
039243;427;DESCLASSIFICADO
038918;427;DESCLASSIFICADO
033574;427;DESCLASSIFICADO
033249;427;DESCLASSIFICADO
027905;427;DESCLASSIFICADO
022236;427;DESCLASSIFICADO
021911;427;DESCLASSIFICADO
016242;427;DESCLASSIFICADO
095724;426;DESCLASSIFICADO
094536;426;DESCLASSIFICADO
094289;426;DESCLASSIFICADO
093705;426;DESCLASSIFICADO
087857;426;DESCLASSIFICADO
086126;426;DESCLASSIFICADO
085947;426;DESCLASSIFICADO
084691;426;DESCLASSIFICADO
078010;426;DESCLASSIFICADO
076100;426;DESCLASSIFICADO
074510;426;DESCLASSIFICADO
074331;426;DESCLASSIFICADO
074084;426;DESCLASSIFICADO
074082;426;DESCLASSIFICADO
050824;426;DESCLASSIFICADO
050645;426;DESCLASSIFICADO
044976;426;DESCLASSIFICADO
039486;426;DESCLASSIFICADO
039060;426;DESCLASSIFICADO
039058;426;DESCLASSIFICADO
033638;426;DESCLASSIFICADO
028148;426;DESCLASSIFICADO
027722;426;DESCLASSIFICADO
027720;426;DESCLASSIFICADO
022300;426;DESCLASSIFICADO
022051;426;DESCLASSIFICADO
067052;421;DESCLASSIFICADO
021700;421;DESCLASSIFICADO
004693;421;DESCLASSIFICADO
095735;420;DESCLASSIFICADO
095685;420;DESCLASSIFICADO
093716;420;DESCLASSIFICADO
093666;420;DESCLASSIFICADO
088036;420;DESCLASSIFICADO
087997;420;DESCLASSIFICADO
086137;420;DESCLASSIFICADO
086087;420;DESCLASSIFICADO
084118;420;DESCLASSIFICADO
084107;420;DESCLASSIFICADO
084068;420;DESCLASSIFICADO
078449;420;DESCLASSIFICADO
078438;420;DESCLASSIFICADO
078399;420;DESCLASSIFICADO
078298;420;DESCLASSIFICADO
076528;420;DESCLASSIFICADO
076489;420;DESCLASSIFICADO
076388;420;DESCLASSIFICADO
074471;420;DESCLASSIFICADO
074370;420;DESCLASSIFICADO
056493;420;DESCLASSIFICADO
056454;420;DESCLASSIFICADO
050785;420;DESCLASSIFICADO
050684;420;DESCLASSIFICADO
045155;420;DESCLASSIFICADO
045116;420;DESCLASSIFICADO
045015;420;DESCLASSIFICADO
039447;420;DESCLASSIFICADO
033828;420;DESCLASSIFICADO
033817;420;DESCLASSIFICADO
033778;420;DESCLASSIFICADO
028109;420;DESCLASSIFICADO
094434;419;DESCLASSIFICADO
022198;419;DESCLASSIFICADO
072721;415;DESCLASSIFICADO
027369;415;DESCLASSIFICADO
016031;415;DESCLASSIFICADO
010362;415;DESCLASSIFICADO
094255;414;DESCLASSIFICADO
088047;414;DESCLASSIFICADO
077978;414;DESCLASSIFICADO
076539;414;DESCLASSIFICADO
074521;414;DESCLASSIFICADO
056504;414;DESCLASSIFICADO
050835;414;DESCLASSIFICADO
045166;414;DESCLASSIFICADO
039497;414;DESCLASSIFICADO
039026;414;DESCLASSIFICADO
028159;414;DESCLASSIFICADO
027688;414;DESCLASSIFICADO
016350;414;DESCLASSIFICADO
016090;414;DESCLASSIFICADO
010421;414;DESCLASSIFICADO
085845;413;DESCLASSIFICADO
083826;413;DESCLASSIFICADO
078157;413;DESCLASSIFICADO
076247;413;DESCLASSIFICADO
074229;413;DESCLASSIFICADO
044874;413;DESCLASSIFICADO
039205;413;DESCLASSIFICADO
033536;413;DESCLASSIFICADO
027867;413;DESCLASSIFICADO
094575;408;DESCLASSIFICADO
094287;408;DESCLASSIFICADO
087896;408;DESCLASSIFICADO
085986;408;DESCLASSIFICADO
084689;408;DESCLASSIFICADO
083967;408;DESCLASSIFICADO
039346;408;DESCLASSIFICADO
033677;408;DESCLASSIFICADO
033389;408;DESCLASSIFICADO
028008;408;DESCLASSIFICADO
022339;408;DESCLASSIFICADO
016382;408;DESCLASSIFICADO
072794;407;DESCLASSIFICADO
033111;407;DESCLASSIFICADO
010435;407;DESCLASSIFICADO
004766;407;DESCLASSIFICADO
097745;403;DESCLASSIFICADO
096044;403;DESCLASSIFICADO
093816;403;DESCLASSIFICADO
088147;403;DESCLASSIFICADO
084427;403;DESCLASSIFICADO
078549;403;DESCLASSIFICADO
074830;403;DESCLASSIFICADO
074621;403;DESCLASSIFICADO
062273;403;DESCLASSIFICADO
033928;403;DESCLASSIFICADO
084657;402;DESCLASSIFICADO
076068;402;DESCLASSIFICADO
074050;402;DESCLASSIFICADO
072780;402;DESCLASSIFICADO
033357;402;DESCLASSIFICADO
033097;402;DESCLASSIFICADO
027428;402;DESCLASSIFICADO
022019;402;DESCLASSIFICADO
021759;402;DESCLASSIFICADO
010681;402;DESCLASSIFICADO
004752;402;DESCLASSIFICADO
027442;401;DESCLASSIFICADO
021773;401;DESCLASSIFICADO
016104;401;DESCLASSIFICADO
096173;397;DESCLASSIFICADO
095835;397;DESCLASSIFICADO
094154;397;DESCLASSIFICADO
094025;397;DESCLASSIFICADO
086575;397;DESCLASSIFICADO
086446;397;DESCLASSIFICADO
086237;397;DESCLASSIFICADO
084556;397;DESCLASSIFICADO
084218;397;DESCLASSIFICADO
076848;397;DESCLASSIFICADO
076639;397;DESCLASSIFICADO
075968;397;DESCLASSIFICADO
056604;397;DESCLASSIFICADO
050935;397;DESCLASSIFICADO
045266;397;DESCLASSIFICADO
039597;397;DESCLASSIFICADO
072858;395;DESCLASSIFICADO
067049;395;DESCLASSIFICADO
021697;395;DESCLASSIFICADO
016028;395;DESCLASSIFICADO
004830;395;DESCLASSIFICADO
072665;394;DESCLASSIFICADO
066996;394;DESCLASSIFICADO
027313;394;DESCLASSIFICADO
021644;394;DESCLASSIFICADO
015975;394;DESCLASSIFICADO
010306;394;DESCLASSIFICADO
004637;394;DESCLASSIFICADO
094362;383;DESCLASSIFICADO
084764;383;DESCLASSIFICADO
078085;383;DESCLASSIFICADO
076175;383;DESCLASSIFICADO
074157;383;DESCLASSIFICADO
044802;383;DESCLASSIFICADO
039133;383;DESCLASSIFICADO
033464;383;DESCLASSIFICADO
027795;383;DESCLASSIFICADO
022126;383;DESCLASSIFICADO
016457;383;DESCLASSIFICADO
072718;377;DESCLASSIFICADO
033175;377;DESCLASSIFICADO
033100;377;DESCLASSIFICADO
027506;377;DESCLASSIFICADO
027431;377;DESCLASSIFICADO
027366;377;DESCLASSIFICADO
021837;377;DESCLASSIFICADO
021762;377;DESCLASSIFICADO
016168;377;DESCLASSIFICADO
010499;377;DESCLASSIFICADO
010424;377;DESCLASSIFICADO
010359;377;DESCLASSIFICADO
004690;377;DESCLASSIFICADO
072783;371;DESCLASSIFICADO
016093;371;DESCLASSIFICADO
004755;371;DESCLASSIFICADO
095696;364;DESCLASSIFICADO
093677;364;DESCLASSIFICADO
088008;364;DESCLASSIFICADO
086098;364;DESCLASSIFICADO
084079;364;DESCLASSIFICADO
078410;364;DESCLASSIFICADO
076500;364;DESCLASSIFICADO
074482;364;DESCLASSIFICADO
056465;364;DESCLASSIFICADO
050796;364;DESCLASSIFICADO
045127;364;DESCLASSIFICADO
039458;364;DESCLASSIFICADO
033789;364;DESCLASSIFICADO
028120;364;DESCLASSIFICADO
083822;351;DESCLASSIFICADO
078153;351;DESCLASSIFICADO
076243;351;DESCLASSIFICADO
038941;351;DESCLASSIFICADO
033532;351;DESCLASSIFICADO
033272;351;DESCLASSIFICADO
027863;351;DESCLASSIFICADO
027603;351;DESCLASSIFICADO
022194;351;DESCLASSIFICADO
021934;351;DESCLASSIFICADO
016265;351;DESCLASSIFICADO
010596;351;DESCLASSIFICADO
033150;344;DESCLASSIFICADO
027481;344;DESCLASSIFICADO
021812;344;DESCLASSIFICADO
016143;344;DESCLASSIFICADO
010474;344;DESCLASSIFICADO
004805;344;DESCLASSIFICADO
094430;339;DESCLASSIFICADO
085841;339;DESCLASSIFICADO
074225;339;DESCLASSIFICADO
044870;339;DESCLASSIFICADO
039201;339;DESCLASSIFICADO
072833;338;DESCLASSIFICADO
097791;318;DESCLASSIFICADO
095881;318;DESCLASSIFICADO
093862;318;DESCLASSIFICADO
088193;318;DESCLASSIFICADO
086283;318;DESCLASSIFICADO
084264;318;DESCLASSIFICADO
078595;318;DESCLASSIFICADO
076685;318;DESCLASSIFICADO
074667;318;DESCLASSIFICADO
062319;318;DESCLASSIFICADO
056650;318;DESCLASSIFICADO
050981;318;DESCLASSIFICADO
045312;318;DESCLASSIFICADO
039643;318;DESCLASSIFICADO
033974;318;DESCLASSIFICADO
088027;295;DESCLASSIFICADO
076519;295;DESCLASSIFICADO
095715;277;DESCLASSIFICADO
093696;277;DESCLASSIFICADO
086117;277;DESCLASSIFICADO
084098;277;DESCLASSIFICADO
078429;277;DESCLASSIFICADO
074501;277;DESCLASSIFICADO
056484;277;DESCLASSIFICADO
050815;277;DESCLASSIFICADO
045146;277;DESCLASSIFICADO
039477;277;DESCLASSIFICADO
033808;277;DESCLASSIFICADO
028139;277;DESCLASSIFICADO
072642;250;DESCLASSIFICADO
066973;250;DESCLASSIFICADO
027290;250;DESCLASSIFICADO
021621;250;DESCLASSIFICADO
010283;250;DESCLASSIFICADO
004614;250;DESCLASSIFICADO
015952;244;DESCLASSIFICADO
021733;186;DESCLASSIFICADO
016064;186;DESCLASSIFICADO
010395;186;DESCLASSIFICADO
004726;186;DESCLASSIFICADO
072754;168;DESCLASSIFICADO
067085;168;DESCLASSIFICADO
033071;168;DESCLASSIFICADO
027402;168;DESCLASSIFICADO
072919;130;DESCLASSIFICADO
038905;130;DESCLASSIFICADO
033236;130;DESCLASSIFICADO
027567;130;DESCLASSIFICADO
021898;130;DESCLASSIFICADO
016229;130;DESCLASSIFICADO
010560;130;DESCLASSIFICADO
039563;0;DESCLASSIFICADO
086541;0;DESCLASSIFICADO
088001;0;DESCLASSIFICADO
074542;0;DESCLASSIFICADO
085860;0;DESCLASSIFICADO
016004;0;DESCLASSIFICADO
067105;0;DESCLASSIFICADO
074264;0;DESCLASSIFICADO
086496;0;DESCLASSIFICADO
021618;0;DESCLASSIFICADO
039678;0;DESCLASSIFICADO
074356;0;DESCLASSIFICADO
004611;0;DESCLASSIFICADO
072774;0;DESCLASSIFICADO
078403;0;DESCLASSIFICADO
093909;0;DESCLASSIFICADO
022110;0;DESCLASSIFICADO
033551;0;DESCLASSIFICADO
087920;0;DESCLASSIFICADO
010536;0;DESCLASSIFICADO
039391;0;DESCLASSIFICADO
051001;0;DESCLASSIFICADO
094449;0;DESCLASSIFICADO
039240;0;DESCLASSIFICADO
074880;0;DESCLASSIFICADO
087941;0;DESCLASSIFICADO
095916;0;DESCLASSIFICADO
010515;0;DESCLASSIFICADO
033722;0;DESCLASSIFICADO
050705;0;DESCLASSIFICADO
074455;0;DESCLASSIFICADO
074669;0;DESCLASSIFICADO
076473;0;DESCLASSIFICADO
084012;0;DESCLASSIFICADO
094620;0;DESCLASSIFICADO
004606;0;DESCLASSIFICADO
021963;0;DESCLASSIFICADO
028070;0;DESCLASSIFICADO
033620;0;DESCLASSIFICADO
050769;0;DESCLASSIFICADO
076732;0;DESCLASSIFICADO
086367;0;DESCLASSIFICADO
088195;0;DESCLASSIFICADO
021770;0;DESCLASSIFICADO
021900;0;DESCLASSIFICADO
039220;0;DESCLASSIFICADO
074244;0;DESCLASSIFICADO
074415;0;DESCLASSIFICADO
076681;0;DESCLASSIFICADO
078621;0;DESCLASSIFICADO
093781;0;DESCLASSIFICADO
094632;0;DESCLASSIFICADO
016294;0;DESCLASSIFICADO
074795;0;DESCLASSIFICADO
078566;0;DESCLASSIFICADO
084081;0;DESCLASSIFICADO
087839;0;DESCLASSIFICADO
093650;0;DESCLASSIFICADO
016366;0;DESCLASSIFICADO
039518;0;DESCLASSIFICADO
039562;0;DESCLASSIFICADO
050789;0;DESCLASSIFICADO
072791;0;DESCLASSIFICADO
076409;0;DESCLASSIFICADO
078284;0;DESCLASSIFICADO
086100;0;DESCLASSIFICADO
086202;0;DESCLASSIFICADO
086254;0;DESCLASSIFICADO
086309;0;DESCLASSIFICADO
087958;0;DESCLASSIFICADO
010335;0;DESCLASSIFICADO
045036;0;DESCLASSIFICADO
066925;0;DESCLASSIFICADO
072694;0;DESCLASSIFICADO
074427;0;DESCLASSIFICADO
076159;0;DESCLASSIFICADO
078470;0;DESCLASSIFICADO
078615;0;DESCLASSIFICADO
086007;0;DESCLASSIFICADO
086043;0;DESCLASSIFICADO
086203;0;DESCLASSIFICADO
093695;0;DESCLASSIFICADO
093946;0;DESCLASSIFICADO
004612;0;DESCLASSIFICADO
010432;0;DESCLASSIFICADO
027377;0;DESCLASSIFICADO
033212;0;DESCLASSIFICADO
033762;0;DESCLASSIFICADO
039431;0;DESCLASSIFICADO
039451;0;DESCLASSIFICADO
045100;0;DESCLASSIFICADO
056483;0;DESCLASSIFICADO
062339;0;DESCLASSIFICADO
072679;0;DESCLASSIFICADO
074475;0;DESCLASSIFICADO
074484;0;DESCLASSIFICADO
078241;0;DESCLASSIFICADO
078412;0;DESCLASSIFICADO
084024;0;DESCLASSIFICADO
086540;0;DESCLASSIFICADO
093737;0;DESCLASSIFICADO
093915;0;DESCLASSIFICADO
004566;0;DESCLASSIFICADO
010659;0;DESCLASSIFICADO
039663;0;DESCLASSIFICADO
044958;0;DESCLASSIFICADO
050708;0;DESCLASSIFICADO
051007;0;DESCLASSIFICADO
056410;0;DESCLASSIFICADO
056458;0;DESCLASSIFICADO
056676;0;DESCLASSIFICADO
078322;0;DESCLASSIFICADO
078343;0;DESCLASSIFICADO
083953;0;DESCLASSIFICADO
084139;0;DESCLASSIFICADO
084235;0;DESCLASSIFICADO
088189;0;DESCLASSIFICADO
093661;0;DESCLASSIFICADO
094464;0;DESCLASSIFICADO
095669;0;DESCLASSIFICADO
096190;0;DESCLASSIFICADO
010333;0;DESCLASSIFICADO
010562;0;DESCLASSIFICADO
016231;0;DESCLASSIFICADO
027282;0;DESCLASSIFICADO
027327;0;DESCLASSIFICADO
033091;0;DESCLASSIFICADO
033335;0;DESCLASSIFICADO
034009;0;DESCLASSIFICADO
039639;0;DESCLASSIFICADO
045001;0;DESCLASSIFICADO
050780;0;DESCLASSIFICADO
056525;0;DESCLASSIFICADO
072651;0;DESCLASSIFICADO
074638;0;DESCLASSIFICADO
074729;0;DESCLASSIFICADO
074924;0;DESCLASSIFICADO
076277;0;DESCLASSIFICADO
086412;0;DESCLASSIFICADO
087917;0;DESCLASSIFICADO
095883;0;DESCLASSIFICADO
096094;0;DESCLASSIFICADO
010281;0;DESCLASSIFICADO
028180;0;DESCLASSIFICADO
039004;0;DESCLASSIFICADO
039370;0;DESCLASSIFICADO
039442;0;DESCLASSIFICADO
045308;0;DESCLASSIFICADO
050573;0;DESCLASSIFICADO
050856;0;DESCLASSIFICADO
050977;0;DESCLASSIFICADO
056646;0;DESCLASSIFICADO
062315;0;DESCLASSIFICADO
072729;0;DESCLASSIFICADO
072874;0;DESCLASSIFICADO
072895;0;DESCLASSIFICADO
074466;0;DESCLASSIFICADO
074693;0;DESCLASSIFICADO
076084;0;DESCLASSIFICADO
076433;0;DESCLASSIFICADO
076711;0;DESCLASSIFICADO
084063;0;DESCLASSIFICADO
084097;0;DESCLASSIFICADO
094469;0;DESCLASSIFICADO
095901;0;DESCLASSIFICADO
097710;0;DESCLASSIFICADO
097711;0;DESCLASSIFICADO
004701;0;DESCLASSIFICADO
010280;0;DESCLASSIFICADO
015950;0;DESCLASSIFICADO
015961;0;DESCLASSIFICADO
016441;0;DESCLASSIFICADO
021853;0;DESCLASSIFICADO
027704;0;DESCLASSIFICADO
027897;0;DESCLASSIFICADO
039117;0;DESCLASSIFICADO
045187;0;DESCLASSIFICADO
050798;0;DESCLASSIFICADO
050901;0;DESCLASSIFICADO
067025;0;DESCLASSIFICADO
074847;0;DESCLASSIFICADO
076012;0;DESCLASSIFICADO
076262;0;DESCLASSIFICADO
076450;0;DESCLASSIFICADO
078394;0;DESCLASSIFICADO
078591;0;DESCLASSIFICADO
085886;0;DESCLASSIFICADO
086010;0;DESCLASSIFICADO
087953;0;DESCLASSIFICADO
088010;0;DESCLASSIFICADO
095928;0;DESCLASSIFICADO
096061;0;DESCLASSIFICADO
004623;0;DESCLASSIFICADO
004651;0;DESCLASSIFICADO
010516;0;DESCLASSIFICADO
015904;0;DESCLASSIFICADO
015989;0;DESCLASSIFICADO
021658;0;DESCLASSIFICADO
021671;0;DESCLASSIFICADO
022035;0;DESCLASSIFICADO
022213;0;DESCLASSIFICADO
027288;0;DESCLASSIFICADO
027523;0;DESCLASSIFICADO
027882;0;DESCLASSIFICADO
027908;0;DESCLASSIFICADO
033238;0;DESCLASSIFICADO
033734;0;DESCLASSIFICADO
033739;0;DESCLASSIFICADO
033849;0;DESCLASSIFICADO
033945;0;DESCLASSIFICADO
045060;0;DESCLASSIFICADO
050627;0;DESCLASSIFICADO
050900;0;DESCLASSIFICADO
066970;0;DESCLASSIFICADO
072634;0;DESCLASSIFICADO
072639;0;DESCLASSIFICADO
074028;0;DESCLASSIFICADO
074391;0;DESCLASSIFICADO
074587;0;DESCLASSIFICADO
074687;0;DESCLASSIFICADO
074702;0;DESCLASSIFICADO
074751;0;DESCLASSIFICADO
075985;0;DESCLASSIFICADO
076282;0;DESCLASSIFICADO
076374;0;DESCLASSIFICADO
076484;0;DESCLASSIFICADO
076502;0;DESCLASSIFICADO
076656;0;DESCLASSIFICADO
076705;0;DESCLASSIFICADO
076738;0;DESCLASSIFICADO
076943;0;DESCLASSIFICADO
078069;0;DESCLASSIFICADO
083867;0;DESCLASSIFICADO
084311;0;DESCLASSIFICADO
084522;0;DESCLASSIFICADO
085929;0;DESCLASSIFICADO
086285;0;DESCLASSIFICADO
088068;0;DESCLASSIFICADO
093858;0;DESCLASSIFICADO
093990;0;DESCLASSIFICADO
094075;0;DESCLASSIFICADO
095680;0;DESCLASSIFICADO
095934;0;DESCLASSIFICADO
097762;0;DESCLASSIFICADO
097787;0;DESCLASSIFICADO
097811;0;DESCLASSIFICADO
004666;0;DESCLASSIFICADO
010320;0;DESCLASSIFICADO
010454;0;DESCLASSIFICADO
016205;0;DESCLASSIFICADO
027287;0;DESCLASSIFICADO
027340;0;DESCLASSIFICADO
028029;0;DESCLASSIFICADO
033773;0;DESCLASSIFICADO
038907;0;DESCLASSIFICADO
039235;0;DESCLASSIFICADO
045039;0;DESCLASSIFICADO
050670;0;DESCLASSIFICADO
050746;0;DESCLASSIFICADO
056449;0;DESCLASSIFICADO
074141;0;DESCLASSIFICADO
074270;0;DESCLASSIFICADO
074500;0;DESCLASSIFICADO
076605;0;DESCLASSIFICADO
076813;0;DESCLASSIFICADO
078172;0;DESCLASSIFICADO
083861;0;DESCLASSIFICADO
084184;0;DESCLASSIFICADO
084266;0;DESCLASSIFICADO
084348;0;DESCLASSIFICADO
084477;0;DESCLASSIFICADO
084521;0;DESCLASSIFICADO
086071;0;DESCLASSIFICADO
086411;0;DESCLASSIFICADO
087992;0;DESCLASSIFICADO
088112;0;DESCLASSIFICADO
093864;0;DESCLASSIFICADO
093882;0;DESCLASSIFICADO
094475;0;DESCLASSIFICADO
094637;0;DESCLASSIFICADO
095877;0;DESCLASSIFICADO
004664;0;DESCLASSIFICADO
010275;0;DESCLASSIFICADO
010415;0;DESCLASSIFICADO
016184;0;DESCLASSIFICADO
021630;0;DESCLASSIFICADO
021673;0;DESCLASSIFICADO
021854;0;DESCLASSIFICADO
021997;0;DESCLASSIFICADO
022239;0;DESCLASSIFICADO
027569;0;DESCLASSIFICADO
027951;0;DESCLASSIFICADO
027994;0;DESCLASSIFICADO
033448;0;DESCLASSIFICADO
033571;0;DESCLASSIFICADO
033663;0;DESCLASSIFICADO
033782;0;DESCLASSIFICADO
038970;0;DESCLASSIFICADO
039289;0;DESCLASSIFICADO
039408;0;DESCLASSIFICADO
039645;0;DESCLASSIFICADO
045120;0;DESCLASSIFICADO
050814;0;DESCLASSIFICADO
050952;0;DESCLASSIFICADO
062290;0;DESCLASSIFICADO
062354;0;DESCLASSIFICADO
066982;0;DESCLASSIFICADO
073994;0;DESCLASSIFICADO
074586;0;DESCLASSIFICADO
074714;0;DESCLASSIFICADO
074925;0;DESCLASSIFICADO
076046;0;DESCLASSIFICADO
076518;0;DESCLASSIFICADO
076865;0;DESCLASSIFICADO
078597;0;DESCLASSIFICADO
083910;0;DESCLASSIFICADO
086031;0;DESCLASSIFICADO
086318;0;DESCLASSIFICADO
087981;0;DESCLASSIFICADO
088164;0;DESCLASSIFICADO
093782;0;DESCLASSIFICADO
094233;0;DESCLASSIFICADO
095698;0;DESCLASSIFICADO
096010;0;DESCLASSIFICADO
004746;0;DESCLASSIFICADO
010292;0;DESCLASSIFICADO
015949;0;DESCLASSIFICADO
016123;0;DESCLASSIFICADO
016185;0;DESCLASSIFICADO
021573;0;DESCLASSIFICADO
021613;0;DESCLASSIFICADO
027342;0;DESCLASSIFICADO
028032;0;DESCLASSIFICADO
033301;0;DESCLASSIFICADO
033970;0;DESCLASSIFICADO
033976;0;DESCLASSIFICADO
033994;0;DESCLASSIFICADO
034000;0;DESCLASSIFICADO
044786;0;DESCLASSIFICADO
044909;0;DESCLASSIFICADO
045129;0;DESCLASSIFICADO
045338;0;DESCLASSIFICADO
045347;0;DESCLASSIFICADO
050578;0;DESCLASSIFICADO
056569;0;DESCLASSIFICADO
056570;0;DESCLASSIFICADO
056621;0;DESCLASSIFICADO
056670;0;DESCLASSIFICADO
067010;0;DESCLASSIFICADO
067023;0;DESCLASSIFICADO
074066;0;DESCLASSIFICADO
074259;0;DESCLASSIFICADO
074432;0;DESCLASSIFICADO
074663;0;DESCLASSIFICADO
074720;0;DESCLASSIFICADO
076331;0;DESCLASSIFICADO
076560;0;DESCLASSIFICADO
076604;0;DESCLASSIFICADO
077994;0;DESCLASSIFICADO
083856;0;DESCLASSIFICADO
084052;0;DESCLASSIFICADO
084183;0;DESCLASSIFICADO
085875;0;DESCLASSIFICADO
085880;0;DESCLASSIFICADO
086279;0;DESCLASSIFICADO
088213;0;DESCLASSIFICADO
093833;0;DESCLASSIFICADO
093897;0;DESCLASSIFICADO
093924;0;DESCLASSIFICADO
094199;0;DESCLASSIFICADO
094346;0;DESCLASSIFICADO
096139;0;DESCLASSIFICADO
004763;0;DESCLASSIFICADO
010235;0;DESCLASSIFICADO
010370;0;DESCLASSIFICADO
010625;0;DESCLASSIFICADO
016101;0;DESCLASSIFICADO
016328;0;DESCLASSIFICADO
021708;0;DESCLASSIFICADO
021874;0;DESCLASSIFICADO
022325;0;DESCLASSIFICADO
027666;0;DESCLASSIFICADO
028065;0;DESCLASSIFICADO
028093;0;DESCLASSIFICADO
033130;0;DESCLASSIFICADO
033191;0;DESCLASSIFICADO
033192;0;DESCLASSIFICADO
033698;0;DESCLASSIFICADO
033894;0;DESCLASSIFICADO
039460;0;DESCLASSIFICADO
039669;0;DESCLASSIFICADO
044889;0;DESCLASSIFICADO
045231;0;DESCLASSIFICADO
045314;0;DESCLASSIFICADO
045332;0;DESCLASSIFICADO
050983;0;DESCLASSIFICADO
056415;0;DESCLASSIFICADO
056438;0;DESCLASSIFICADO
056652;0;DESCLASSIFICADO
066971;0;DESCLASSIFICADO
072692;0;DESCLASSIFICADO
072921;0;DESCLASSIFICADO
076288;0;DESCLASSIFICADO
076412;0;DESCLASSIFICADO
078360;0;DESCLASSIFICADO
078515;0;DESCLASSIFICADO
084392;0;DESCLASSIFICADO
084393;0;DESCLASSIFICADO
084635;0;DESCLASSIFICADO
084673;0;DESCLASSIFICADO
086082;0;DESCLASSIFICADO
086091;0;DESCLASSIFICADO
086158;0;DESCLASSIFICADO
086303;0;DESCLASSIFICADO
086336;0;DESCLASSIFICADO
086345;0;DESCLASSIFICADO
088026;0;DESCLASSIFICADO
094171;0;DESCLASSIFICADO
094561;0;DESCLASSIFICADO
095800;0;DESCLASSIFICADO
004785;0;DESCLASSIFICADO
016002;0;DESCLASSIFICADO
021619;0;DESCLASSIFICADO
021792;0;DESCLASSIFICADO
022282;0;DESCLASSIFICADO
027242;0;DESCLASSIFICADO
027422;0;DESCLASSIFICADO
027461;0;DESCLASSIFICADO
027522;0;DESCLASSIFICADO
028053;0;DESCLASSIFICADO
033577;0;DESCLASSIFICADO
033791;0;DESCLASSIFICADO
039042;0;DESCLASSIFICADO
039403;0;DESCLASSIFICADO
044904;0;DESCLASSIFICADO
045072;0;DESCLASSIFICADO
045077;0;DESCLASSIFICADO
045232;0;DESCLASSIFICADO
050729;0;DESCLASSIFICADO
050741;0;DESCLASSIFICADO
051016;0;DESCLASSIFICADO
067060;0;DESCLASSIFICADO
072594;0;DESCLASSIFICADO
072875;0;DESCLASSIFICADO
074313;0;DESCLASSIFICADO
074796;0;DESCLASSIFICADO
076493;0;DESCLASSIFICADO
076720;0;DESCLASSIFICADO
076747;0;DESCLASSIFICADO
076769;0;DESCLASSIFICADO
078187;0;DESCLASSIFICADO
078198;0;DESCLASSIFICADO
078514;0;DESCLASSIFICADO
083988;0;DESCLASSIFICADO
084290;0;DESCLASSIFICADO
084299;0;DESCLASSIFICADO
084317;0;DESCLASSIFICADO
084601;0;DESCLASSIFICADO
086048;0;DESCLASSIFICADO
086330;0;DESCLASSIFICADO
086592;0;DESCLASSIFICADO
088219;0;DESCLASSIFICADO
094119;0;DESCLASSIFICADO
094596;0;DESCLASSIFICADO
094599;0;DESCLASSIFICADO
095689;0;DESCLASSIFICADO
095714;0;DESCLASSIFICADO
095756;0;DESCLASSIFICADO
095801;0;DESCLASSIFICADO
095852;0;DESCLASSIFICADO
095943;0;DESCLASSIFICADO
096138;0;DESCLASSIFICADO
097666;0;DESCLASSIFICADO
097817;0;DESCLASSIFICADO
015944;0;DESCLASSIFICADO
016039;0;DESCLASSIFICADO
016084;0;DESCLASSIFICADO
021753;0;DESCLASSIFICADO
022228;0;DESCLASSIFICADO
022233;0;DESCLASSIFICADO
027299;0;DESCLASSIFICADO
027439;0;DESCLASSIFICADO
027543;0;DESCLASSIFICADO
027632;0;DESCLASSIFICADO
027779;0;DESCLASSIFICADO
027902;0;DESCLASSIFICADO
028104;0;DESCLASSIFICADO
028113;0;DESCLASSIFICADO
028122;0;DESCLASSIFICADO
