CAMPUS JACAREZINHO
CURSO: ;Direito - Noturno - 63Vagas
025491;435;DESCLASSIFICADO
019822;435;DESCLASSIFICADO
015693;435;DESCLASSIFICADO
014153;435;DESCLASSIFICADO
008484;435;DESCLASSIFICADO
002815;435;DESCLASSIFICADO
001946;435;DESCLASSIFICADO
080109;430;DESCLASSIFICADO
064954;430;DESCLASSIFICADO
046826;430;DESCLASSIFICADO
041157;430;DESCLASSIFICADO
035488;430;DESCLASSIFICADO
029819;430;DESCLASSIFICADO
025439;430;DESCLASSIFICADO
024150;430;DESCLASSIFICADO
019770;430;DESCLASSIFICADO
099652;425;DESCLASSIFICADO
096517;425;DESCLASSIFICADO
080274;425;DESCLASSIFICADO
072383;425;DESCLASSIFICADO
070883;425;DESCLASSIFICADO
070791;425;DESCLASSIFICADO
066714;425;DESCLASSIFICADO
065122;425;DESCLASSIFICADO
058511;425;DESCLASSIFICADO
055376;425;DESCLASSIFICADO
052660;425;DESCLASSIFICADO
041504;425;DESCLASSIFICADO
035835;425;DESCLASSIFICADO
031200;425;DESCLASSIFICADO
014193;425;DESCLASSIFICADO
014101;425;DESCLASSIFICADO
010024;425;DESCLASSIFICADO
008432;425;DESCLASSIFICADO
004355;425;DESCLASSIFICADO
002855;425;DESCLASSIFICADO
002763;425;DESCLASSIFICADO
092595;420;DESCLASSIFICADO
091831;420;DESCLASSIFICADO
089872;420;DESCLASSIFICADO
070623;420;DESCLASSIFICADO
061052;420;DESCLASSIFICADO
059285;420;DESCLASSIFICADO
055383;420;DESCLASSIFICADO
054619;420;DESCLASSIFICADO
048950;420;DESCLASSIFICADO
046991;420;DESCLASSIFICADO
043281;420;DESCLASSIFICADO
041322;420;DESCLASSIFICADO
037612;420;DESCLASSIFICADO
035653;420;DESCLASSIFICADO
029984;420;DESCLASSIFICADO
020130;420;DESCLASSIFICADO
019602;420;DESCLASSIFICADO
015700;420;DESCLASSIFICADO
014461;420;DESCLASSIFICADO
013933;420;DESCLASSIFICADO
010031;420;DESCLASSIFICADO
008264;420;DESCLASSIFICADO
004362;420;DESCLASSIFICADO
002595;420;DESCLASSIFICADO
099760;415;DESCLASSIFICADO
090162;415;DESCLASSIFICADO
090054;415;DESCLASSIFICADO
082432;415;DESCLASSIFICADO
080564;415;DESCLASSIFICADO
080456;415;DESCLASSIFICADO
070562;415;DESCLASSIFICADO
066156;415;DESCLASSIFICADO
064288;415;DESCLASSIFICADO
059224;415;DESCLASSIFICADO
054818;415;DESCLASSIFICADO
052842;415;DESCLASSIFICADO
048664;415;DESCLASSIFICADO
047173;415;DESCLASSIFICADO
043480;415;DESCLASSIFICADO
042995;415;DESCLASSIFICADO
035943;415;DESCLASSIFICADO
031657;415;DESCLASSIFICADO
019541;415;DESCLASSIFICADO
008203;415;DESCLASSIFICADO
002534;415;DESCLASSIFICADO
001929;415;DESCLASSIFICADO
096524;410;DESCLASSIFICADO
072390;410;DESCLASSIFICADO
066721;410;DESCLASSIFICADO
042897;410;DESCLASSIFICADO
042883;410;DESCLASSIFICADO
037214;410;DESCLASSIFICADO
031545;410;DESCLASSIFICADO
025890;410;DESCLASSIFICADO
025876;410;DESCLASSIFICADO
020221;410;DESCLASSIFICADO
020207;410;DESCLASSIFICADO
014552;410;DESCLASSIFICADO
014538;410;DESCLASSIFICADO
099850;405;DESCLASSIFICADO
092030;405;DESCLASSIFICADO
090252;405;DESCLASSIFICADO
080654;405;DESCLASSIFICADO
070047;405;DESCLASSIFICADO
060487;405;DESCLASSIFICADO
058709;405;DESCLASSIFICADO
058619;405;DESCLASSIFICADO
053040;405;DESCLASSIFICADO
052950;405;DESCLASSIFICADO
049149;405;DESCLASSIFICADO
047281;405;DESCLASSIFICADO
042806;405;DESCLASSIFICADO
041612;405;DESCLASSIFICADO
037811;405;DESCLASSIFICADO
037137;405;DESCLASSIFICADO
031468;405;DESCLASSIFICADO
031229;405;DESCLASSIFICADO
025799;405;DESCLASSIFICADO
019891;405;DESCLASSIFICADO
008553;405;DESCLASSIFICADO
090441;400;DESCLASSIFICADO
081947;400;DESCLASSIFICADO
080843;400;DESCLASSIFICADO
070912;400;DESCLASSIFICADO
070236;400;DESCLASSIFICADO
064893;400;DESCLASSIFICADO
064567;400;DESCLASSIFICADO
058898;400;DESCLASSIFICADO
053229;400;DESCLASSIFICADO
047560;400;DESCLASSIFICADO
037326;400;DESCLASSIFICADO
037228;400;DESCLASSIFICADO
031559;400;DESCLASSIFICADO
025988;400;DESCLASSIFICADO
025560;400;DESCLASSIFICADO
020319;400;DESCLASSIFICADO
014222;400;DESCLASSIFICADO
013872;400;DESCLASSIFICADO
007877;400;DESCLASSIFICADO
002884;400;DESCLASSIFICADO
002208;400;DESCLASSIFICADO
096415;395;DESCLASSIFICADO
092486;395;DESCLASSIFICADO
091905;395;DESCLASSIFICADO
082307;395;DESCLASSIFICADO
080879;395;DESCLASSIFICADO
072281;395;DESCLASSIFICADO
066612;395;DESCLASSIFICADO
064378;395;DESCLASSIFICADO
060362;395;DESCLASSIFICADO
058934;395;DESCLASSIFICADO
047371;395;DESCLASSIFICADO
043355;395;DESCLASSIFICADO
041702;395;DESCLASSIFICADO
037084;395;DESCLASSIFICADO
031415;395;DESCLASSIFICADO
025746;395;DESCLASSIFICADO
020077;395;DESCLASSIFICADO
015591;395;DESCLASSIFICADO
014408;395;DESCLASSIFICADO
009922;395;DESCLASSIFICADO
004253;395;DESCLASSIFICADO
002019;395;DESCLASSIFICADO
054693;390;DESCLASSIFICADO
049024;390;DESCLASSIFICADO
042895;390;DESCLASSIFICADO
037686;390;DESCLASSIFICADO
037226;390;DESCLASSIFICADO
032017;390;DESCLASSIFICADO
031557;390;DESCLASSIFICADO
025888;390;DESCLASSIFICADO
020219;390;DESCLASSIFICADO
014550;390;DESCLASSIFICADO
099941;385;DESCLASSIFICADO
086817;385;DESCLASSIFICADO
070138;385;DESCLASSIFICADO
064469;385;DESCLASSIFICADO
060943;385;DESCLASSIFICADO
055274;385;DESCLASSIFICADO
041793;385;DESCLASSIFICADO
002110;385;DESCLASSIFICADO
090477;380;DESCLASSIFICADO
090343;380;DESCLASSIFICADO
080745;380;DESCLASSIFICADO
070333;380;DESCLASSIFICADO
070272;380;DESCLASSIFICADO
064603;380;DESCLASSIFICADO
058995;380;DESCLASSIFICADO
058800;380;DESCLASSIFICADO
053326;380;DESCLASSIFICADO
053265;380;DESCLASSIFICADO
053131;380;DESCLASSIFICADO
047596;380;DESCLASSIFICADO
047462;380;DESCLASSIFICADO
042816;380;DESCLASSIFICADO
025809;380;DESCLASSIFICADO
013643;380;DESCLASSIFICADO
007913;380;DESCLASSIFICADO
007779;380;DESCLASSIFICADO
002244;380;DESCLASSIFICADO
037147;375;DESCLASSIFICADO
031478;375;DESCLASSIFICADO
020140;375;DESCLASSIFICADO
014471;375;DESCLASSIFICADO
090538;370;DESCLASSIFICADO
064664;370;DESCLASSIFICADO
007974;370;DESCLASSIFICADO
002305;370;DESCLASSIFICADO
080063;360;DESCLASSIFICADO
046780;360;DESCLASSIFICADO
041111;360;DESCLASSIFICADO
024104;360;DESCLASSIFICADO
018435;360;DESCLASSIFICADO
035442;355;DESCLASSIFICADO
029773;355;DESCLASSIFICADO
037062;350;DESCLASSIFICADO
031393;350;DESCLASSIFICADO
025724;350;DESCLASSIFICADO
020055;350;DESCLASSIFICADO
014386;350;DESCLASSIFICADO
008717;340;DESCLASSIFICADO
099741;320;DESCLASSIFICADO
080545;320;DESCLASSIFICADO
058600;320;DESCLASSIFICADO
047262;320;DESCLASSIFICADO
046727;320;DESCLASSIFICADO
041593;320;DESCLASSIFICADO
024051;320;DESCLASSIFICADO
090143;315;DESCLASSIFICADO
080010;315;DESCLASSIFICADO
064269;315;DESCLASSIFICADO
052931;315;DESCLASSIFICADO
041058;315;DESCLASSIFICADO
035924;315;DESCLASSIFICADO
035389;315;DESCLASSIFICADO
029720;315;DESCLASSIFICADO
018382;315;DESCLASSIFICADO
089882;305;DESCLASSIFICADO
080284;305;DESCLASSIFICADO
052670;305;DESCLASSIFICADO
047001;305;DESCLASSIFICADO
041332;305;DESCLASSIFICADO
035663;305;DESCLASSIFICADO
029994;305;DESCLASSIFICADO
092263;270;DESCLASSIFICADO
066389;270;DESCLASSIFICADO
060720;270;DESCLASSIFICADO
055051;270;DESCLASSIFICADO
004030;270;DESCLASSIFICADO
082665;255;DESCLASSIFICADO
072058;255;DESCLASSIFICADO
049382;255;DESCLASSIFICADO
043713;255;DESCLASSIFICADO
009699;255;DESCLASSIFICADO
036999;20;DESCLASSIFICADO
031330;20;DESCLASSIFICADO
025661;20;DESCLASSIFICADO
019992;20;DESCLASSIFICADO
014323;20;DESCLASSIFICADO
008654;20;DESCLASSIFICADO
055340;0;DESCLASSIFICADO
029866;0;DESCLASSIFICADO
041204;0;DESCLASSIFICADO
004256;0;DESCLASSIFICADO
013657;0;DESCLASSIFICADO
019682;0;DESCLASSIFICADO
055277;0;DESCLASSIFICADO
046871;0;DESCLASSIFICADO
066615;0;DESCLASSIFICADO
082126;0;DESCLASSIFICADO
029709;0;DESCLASSIFICADO
013788;0;DESCLASSIFICADO
080001;0;DESCLASSIFICADO
002610;0;DESCLASSIFICADO
004226;0;DESCLASSIFICADO
072254;0;DESCLASSIFICADO
031826;0;DESCLASSIFICADO
035380;0;DESCLASSIFICADO
052542;0;DESCLASSIFICADO
064319;0;DESCLASSIFICADO
091883;0;DESCLASSIFICADO
002130;0;DESCLASSIFICADO
013948;0;DESCLASSIFICADO
020114;0;DESCLASSIFICADO
037664;0;DESCLASSIFICADO
014484;0;DESCLASSIFICADO
026032;0;DESCLASSIFICADO
054512;0;DESCLASSIFICADO
060396;0;DESCLASSIFICADO
019959;0;DESCLASSIFICADO
025688;0;DESCLASSIFICADO
046873;0;DESCLASSIFICADO
054502;0;DESCLASSIFICADO
059204;0;DESCLASSIFICADO
070641;0;DESCLASSIFICADO
080765;0;DESCLASSIFICADO
082285;0;DESCLASSIFICADO
001940;0;DESCLASSIFICADO
013746;0;DESCLASSIFICADO
030002;0;DESCLASSIFICADO
031697;0;DESCLASSIFICADO
037505;0;DESCLASSIFICADO
066831;0;DESCLASSIFICADO
086733;0;DESCLASSIFICADO
014445;0;DESCLASSIFICADO
025351;0;DESCLASSIFICADO
041340;0;DESCLASSIFICADO
047009;0;DESCLASSIFICADO
060859;0;DESCLASSIFICADO
064767;0;DESCLASSIFICADO
070436;0;DESCLASSIFICADO
096481;0;DESCLASSIFICADO
015594;0;DESCLASSIFICADO
015810;0;DESCLASSIFICADO
025541;0;DESCLASSIFICADO
032051;0;DESCLASSIFICADO
035378;0;DESCLASSIFICADO
053471;0;DESCLASSIFICADO
054671;0;DESCLASSIFICADO
064729;0;DESCLASSIFICADO
070569;0;DESCLASSIFICADO
091927;0;DESCLASSIFICADO
002317;0;DESCLASSIFICADO
004319;0;DESCLASSIFICADO
031297;0;DESCLASSIFICADO
042965;0;DESCLASSIFICADO
049063;0;DESCLASSIFICADO
090193;0;DESCLASSIFICADO
008599;0;DESCLASSIFICADO
009838;0;DESCLASSIFICADO
010148;0;DESCLASSIFICADO
013879;0;DESCLASSIFICADO
030090;0;DESCLASSIFICADO
035671;0;DESCLASSIFICADO
035954;0;DESCLASSIFICADO
037366;0;DESCLASSIFICADO
041557;0;DESCLASSIFICADO
043164;0;DESCLASSIFICADO
048655;0;DESCLASSIFICADO
052766;0;DESCLASSIFICADO
055142;0;DESCLASSIFICADO
064809;0;DESCLASSIFICADO
066585;0;DESCLASSIFICADO
070958;0;DESCLASSIFICADO
080509;0;DESCLASSIFICADO
082329;0;DESCLASSIFICADO
007799;0;DESCLASSIFICADO
008077;0;DESCLASSIFICADO
013708;0;DESCLASSIFICADO
031357;0;DESCLASSIFICADO
031491;0;DESCLASSIFICADO
031627;0;DESCLASSIFICADO
043333;0;DESCLASSIFICADO
043377;0;DESCLASSIFICADO
054715;0;DESCLASSIFICADO
059009;0;DESCLASSIFICADO
064676;0;DESCLASSIFICADO
070345;0;DESCLASSIFICADO
070893;0;DESCLASSIFICADO
090641;0;DESCLASSIFICADO
091714;0;DESCLASSIFICADO
092354;0;DESCLASSIFICADO
092552;0;DESCLASSIFICADO
004121;0;DESCLASSIFICADO
035422;0;DESCLASSIFICADO
047097;0;DESCLASSIFICADO
049521;0;DESCLASSIFICADO
049578;0;DESCLASSIFICADO
053340;0;DESCLASSIFICADO
066794;0;DESCLASSIFICADO
080595;0;DESCLASSIFICADO
089890;0;DESCLASSIFICADO
090107;0;DESCLASSIFICADO
090552;0;DESCLASSIFICADO
002408;0;DESCLASSIFICADO
002504;0;DESCLASSIFICADO
002865;0;DESCLASSIFICADO
008282;0;DESCLASSIFICADO
020363;0;DESCLASSIFICADO
026157;0;DESCLASSIFICADO
037370;0;DESCLASSIFICADO
041623;0;DESCLASSIFICADO
043134;0;DESCLASSIFICADO
058630;0;DESCLASSIFICADO
059098;0;DESCLASSIFICADO
059300;0;DESCLASSIFICADO
070158;0;DESCLASSIFICADO
070703;0;DESCLASSIFICADO
072507;0;DESCLASSIFICADO
082756;0;DESCLASSIFICADO
090363;0;DESCLASSIFICADO
090603;0;DESCLASSIFICADO
008173;0;DESCLASSIFICADO
031796;0;DESCLASSIFICADO
036966;0;DESCLASSIFICADO
043394;0;DESCLASSIFICADO
052678;0;DESCLASSIFICADO
059231;0;DESCLASSIFICADO
061009;0;DESCLASSIFICADO
064678;0;DESCLASSIFICADO
072149;0;DESCLASSIFICADO
079999;0;DESCLASSIFICADO
080043;0;DESCLASSIFICADO
080292;0;DESCLASSIFICADO
082346;0;DESCLASSIFICADO
091944;0;DESCLASSIFICADO
092459;0;DESCLASSIFICADO
004479;0;DESCLASSIFICADO
008534;0;DESCLASSIFICADO
009790;0;DESCLASSIFICADO
013842;0;DESCLASSIFICADO
013852;0;DESCLASSIFICADO
015657;0;DESCLASSIFICADO
015773;0;DESCLASSIFICADO
019617;0;DESCLASSIFICADO
021486;0;DESCLASSIFICADO
025628;0;DESCLASSIFICADO
032039;0;DESCLASSIFICADO
037317;0;DESCLASSIFICADO
043174;0;DESCLASSIFICADO
046716;0;DESCLASSIFICADO
048634;0;DESCLASSIFICADO
053391;0;DESCLASSIFICADO
055247;0;DESCLASSIFICADO
060384;0;DESCLASSIFICADO
060401;0;DESCLASSIFICADO
072463;0;DESCLASSIFICADO
072500;0;DESCLASSIFICADO
092402;0;DESCLASSIFICADO
096388;0;DESCLASSIFICADO
099791;0;DESCLASSIFICADO
099961;0;DESCLASSIFICADO
014203;0;DESCLASSIFICADO
015817;0;DESCLASSIFICADO
018371;0;DESCLASSIFICADO
018373;0;DESCLASSIFICADO
019457;0;DESCLASSIFICADO
020310;0;DESCLASSIFICADO
021442;0;DESCLASSIFICADO
025289;0;DESCLASSIFICADO
031210;0;DESCLASSIFICADO
031648;0;DESCLASSIFICADO
043039;0;DESCLASSIFICADO
047226;0;DESCLASSIFICADO
048704;0;DESCLASSIFICADO
048833;0;DESCLASSIFICADO
049002;0;DESCLASSIFICADO
052961;0;DESCLASSIFICADO
053151;0;DESCLASSIFICADO
053429;0;DESCLASSIFICADO
058435;0;DESCLASSIFICADO
059140;0;DESCLASSIFICADO
060946;0;DESCLASSIFICADO
066528;0;DESCLASSIFICADO
070980;0;DESCLASSIFICADO
072197;0;DESCLASSIFICADO
090173;0;DESCLASSIFICADO
090683;0;DESCLASSIFICADO
090737;0;DESCLASSIFICADO
091939;0;DESCLASSIFICADO
002541;0;DESCLASSIFICADO
004435;0;DESCLASSIFICADO
004472;0;DESCLASSIFICADO
008039;0;DESCLASSIFICADO
008279;0;DESCLASSIFICADO
019872;0;DESCLASSIFICADO
019937;0;DESCLASSIFICADO
020289;0;DESCLASSIFICADO
024040;0;DESCLASSIFICADO
024042;0;DESCLASSIFICADO
026028;0;DESCLASSIFICADO
029864;0;DESCLASSIFICADO
031275;0;DESCLASSIFICADO
031995;0;DESCLASSIFICADO
037495;0;DESCLASSIFICADO
042986;0;DESCLASSIFICADO
047482;0;DESCLASSIFICADO
058564;0;DESCLASSIFICADO
058650;0;DESCLASSIFICADO
061169;0;DESCLASSIFICADO
064299;0;DESCLASSIFICADO
064900;0;DESCLASSIFICADO
070478;0;DESCLASSIFICADO
080380;0;DESCLASSIFICADO
081938;0;DESCLASSIFICADO
082804;0;DESCLASSIFICADO
086820;0;DESCLASSIFICADO
096331;0;DESCLASSIFICADO
002370;0;DESCLASSIFICADO
002613;0;DESCLASSIFICADO
007988;0;DESCLASSIFICADO
008119;0;DESCLASSIFICADO
008344;0;DESCLASSIFICADO
015564;0;DESCLASSIFICADO
019511;0;DESCLASSIFICADO
020359;0;DESCLASSIFICADO
024084;0;DESCLASSIFICADO
024197;0;DESCLASSIFICADO
025606;0;DESCLASSIFICADO
025958;0;DESCLASSIFICADO
025979;0;DESCLASSIFICADO
031701;0;DESCLASSIFICADO
035888;0;DESCLASSIFICADO
037026;0;DESCLASSIFICADO
041202;0;DESCLASSIFICADO
041428;0;DESCLASSIFICADO
043389;0;DESCLASSIFICADO
049058;0;DESCLASSIFICADO
052981;0;DESCLASSIFICADO
054732;0;DESCLASSIFICADO
058820;0;DESCLASSIFICADO
059007;0;DESCLASSIFICADO
059194;0;DESCLASSIFICADO
059303;0;DESCLASSIFICADO
060811;0;DESCLASSIFICADO
061162;0;DESCLASSIFICADO
064233;0;DESCLASSIFICADO
064489;0;DESCLASSIFICADO
070347;0;DESCLASSIFICADO
070532;0;DESCLASSIFICADO
070638;0;DESCLASSIFICADO
082341;0;DESCLASSIFICADO
086790;0;DESCLASSIFICADO
089978;0;DESCLASSIFICADO
091724;0;DESCLASSIFICADO
092489;0;DESCLASSIFICADO
092668;0;DESCLASSIFICADO
096283;0;DESCLASSIFICADO
096597;0;DESCLASSIFICADO
099771;0;DESCLASSIFICADO
002450;0;DESCLASSIFICADO
009988;0;DESCLASSIFICADO
014013;0;DESCLASSIFICADO
014350;0;DESCLASSIFICADO
019521;0;DESCLASSIFICADO
025783;0;DESCLASSIFICADO
025822;0;DESCLASSIFICADO
029753;0;DESCLASSIFICADO
031452;0;DESCLASSIFICADO
031836;0;DESCLASSIFICADO
037725;0;DESCLASSIFICADO
041091;0;DESCLASSIFICADO
046718;0;DESCLASSIFICADO
047292;0;DESCLASSIFICADO
047312;0;DESCLASSIFICADO
048843;0;DESCLASSIFICADO
049046;0;DESCLASSIFICADO
054727;0;DESCLASSIFICADO
061125;0;DESCLASSIFICADO
065034;0;DESCLASSIFICADO
066480;0;DESCLASSIFICADO
070542;0;DESCLASSIFICADO
081917;0;DESCLASSIFICADO
096641;0;DESCLASSIFICADO
001960;0;DESCLASSIFICADO
002319;0;DESCLASSIFICADO
002514;0;DESCLASSIFICADO
002675;0;DESCLASSIFICADO
008621;0;DESCLASSIFICADO
008681;0;DESCLASSIFICADO
009895;0;DESCLASSIFICADO
010104;0;DESCLASSIFICADO
013655;0;DESCLASSIFICADO
020153;0;DESCLASSIFICADO
021479;0;DESCLASSIFICADO
024195;0;DESCLASSIFICADO
026127;0;DESCLASSIFICADO
026167;0;DESCLASSIFICADO
035533;0;DESCLASSIFICADO
035535;0;DESCLASSIFICADO
035759;0;DESCLASSIFICADO
037708;0;DESCLASSIFICADO
041049;0;DESCLASSIFICADO
041643;0;DESCLASSIFICADO
048708;0;DESCLASSIFICADO
049473;0;DESCLASSIFICADO
053338;0;DESCLASSIFICADO
055190;0;DESCLASSIFICADO
060340;0;DESCLASSIFICADO
060916;0;DESCLASSIFICADO
064873;0;DESCLASSIFICADO
064969;0;DESCLASSIFICADO
066678;0;DESCLASSIFICADO
072284;0;DESCLASSIFICADO
080154;0;DESCLASSIFICADO
081987;0;DESCLASSIFICADO
081991;0;DESCLASSIFICADO
086685;0;DESCLASSIFICADO
096418;0;DESCLASSIFICADO
096634;0;DESCLASSIFICADO
004169;0;DESCLASSIFICADO
007986;0;DESCLASSIFICADO
008183;0;DESCLASSIFICADO
008210;0;DESCLASSIFICADO
009925;0;DESCLASSIFICADO
010141;0;DESCLASSIFICADO
013951;0;DESCLASSIFICADO
014268;0;DESCLASSIFICADO
014290;0;DESCLASSIFICADO
018415;0;DESCLASSIFICADO
019548;0;DESCLASSIFICADO
019620;0;DESCLASSIFICADO
020019;0;DESCLASSIFICADO
029711;0;DESCLASSIFICADO
032056;0;DESCLASSIFICADO
035974;0;DESCLASSIFICADO
037121;0;DESCLASSIFICADO
037160;0;DESCLASSIFICADO
037296;0;DESCLASSIFICADO
037465;0;DESCLASSIFICADO
037720;0;DESCLASSIFICADO
041047;0;DESCLASSIFICADO
041813;0;DESCLASSIFICADO
042790;0;DESCLASSIFICADO
042829;0;DESCLASSIFICADO
043035;0;DESCLASSIFICADO
046760;0;DESCLASSIFICADO
048803;0;DESCLASSIFICADO
052540;0;DESCLASSIFICADO
052895;0;DESCLASSIFICADO
054472;0;DESCLASSIFICADO
059060;0;DESCLASSIFICADO
064863;0;DESCLASSIFICADO
064972;0;DESCLASSIFICADO
066838;0;DESCLASSIFICADO
070398;0;DESCLASSIFICADO
072347;0;DESCLASSIFICADO
080156;0;DESCLASSIFICADO
080575;0;DESCLASSIFICADO
082086;0;DESCLASSIFICADO
082116;0;DESCLASSIFICADO
090550;0;DESCLASSIFICADO
099705;0;DESCLASSIFICADO

CURSO: ;Pedagogia  - Noturno - 40 Vagas
IDENTIFICACAO;PONTUACAO;CLASSIFICACAO
046732;832;DESCLASSIFICADO
041063;832;DESCLASSIFICADO
029725;832;DESCLASSIFICADO
024056;832;DESCLASSIFICADO
018387;832;DESCLASSIFICADO
080015;818;DESCLASSIFICADO
035394;818;DESCLASSIFICADO
031264;778;DESCLASSIFICADO
070947;750;DESCLASSIFICADO
025595;750;DESCLASSIFICADO
019926;750;DESCLASSIFICADO
014257;750;DESCLASSIFICADO
008588;750;DESCLASSIFICADO
037230;738;DESCLASSIFICADO
014554;738;DESCLASSIFICADO
090653;735;DESCLASSIFICADO
070448;735;DESCLASSIFICADO
064779;735;DESCLASSIFICADO
059110;735;DESCLASSIFICADO
053441;735;DESCLASSIFICADO
013758;735;DESCLASSIFICADO
008089;735;DESCLASSIFICADO
002420;735;DESCLASSIFICADO
096221;727;DESCLASSIFICADO
092292;727;DESCLASSIFICADO
086623;727;DESCLASSIFICADO
082694;727;DESCLASSIFICADO
072087;727;DESCLASSIFICADO
066418;727;DESCLASSIFICADO
060749;727;DESCLASSIFICADO
055080;727;DESCLASSIFICADO
049411;727;DESCLASSIFICADO
009728;727;DESCLASSIFICADO
004059;727;DESCLASSIFICADO
042899;724;DESCLASSIFICADO
031561;724;DESCLASSIFICADO
025892;724;DESCLASSIFICADO
020223;724;DESCLASSIFICADO
037046;706;DESCLASSIFICADO
031377;706;DESCLASSIFICADO
025708;706;DESCLASSIFICADO
020039;706;DESCLASSIFICADO
014370;706;DESCLASSIFICADO
008701;706;DESCLASSIFICADO
046720;702;DESCLASSIFICADO
035382;702;DESCLASSIFICADO
029713;702;DESCLASSIFICADO
024044;702;DESCLASSIFICADO
080003;695;DESCLASSIFICADO
041051;695;DESCLASSIFICADO
018375;695;DESCLASSIFICADO
064333;692;DESCLASSIFICADO
058664;692;DESCLASSIFICADO
052995;692;DESCLASSIFICADO
047326;692;DESCLASSIFICADO
041657;692;DESCLASSIFICADO
042844;678;DESCLASSIFICADO
037175;678;DESCLASSIFICADO
025837;678;DESCLASSIFICADO
047336;674;DESCLASSIFICADO
001984;674;DESCLASSIFICADO
080576;670;DESCLASSIFICADO
064300;670;DESCLASSIFICADO
058631;670;DESCLASSIFICADO
047293;670;DESCLASSIFICADO
035955;670;DESCLASSIFICADO
001941;670;DESCLASSIFICADO
099805;664;DESCLASSIFICADO
090207;664;DESCLASSIFICADO
080609;664;DESCLASSIFICADO
031506;664;DESCLASSIFICADO
020168;664;DESCLASSIFICADO
014499;664;DESCLASSIFICADO
001974;664;DESCLASSIFICADO
092430;660;DESCLASSIFICADO
086761;660;DESCLASSIFICADO
060887;660;DESCLASSIFICADO
009866;660;DESCLASSIFICADO
004197;660;DESCLASSIFICADO
096291;659;DESCLASSIFICADO
092362;659;DESCLASSIFICADO
086693;659;DESCLASSIFICADO
082764;659;DESCLASSIFICADO
072157;659;DESCLASSIFICADO
066488;659;DESCLASSIFICADO
060819;659;DESCLASSIFICADO
055150;659;DESCLASSIFICADO
049481;659;DESCLASSIFICADO
009798;659;DESCLASSIFICADO
004129;659;DESCLASSIFICADO
099772;656;DESCLASSIFICADO
090174;656;DESCLASSIFICADO
070944;656;DESCLASSIFICADO
052962;656;DESCLASSIFICADO
041624;656;DESCLASSIFICADO
031261;656;DESCLASSIFICADO
025592;656;DESCLASSIFICADO
019923;656;DESCLASSIFICADO
014254;656;DESCLASSIFICADO
008585;656;DESCLASSIFICADO
099815;653;DESCLASSIFICADO
090217;653;DESCLASSIFICADO
080619;653;DESCLASSIFICADO
064343;653;DESCLASSIFICADO
058674;653;DESCLASSIFICADO
053005;653;DESCLASSIFICADO
041667;653;DESCLASSIFICADO
054585;649;DESCLASSIFICADO
048916;649;DESCLASSIFICADO
043247;649;DESCLASSIFICADO
031909;649;DESCLASSIFICADO
026240;649;DESCLASSIFICADO
096359;646;DESCLASSIFICADO
072225;646;DESCLASSIFICADO
066556;646;DESCLASSIFICADO
055218;646;DESCLASSIFICADO
049549;646;DESCLASSIFICADO
091797;635;DESCLASSIFICADO
090667;635;DESCLASSIFICADO
082199;635;DESCLASSIFICADO
053455;635;DESCLASSIFICADO
037578;635;DESCLASSIFICADO
002434;635;DESCLASSIFICADO
089947;634;DESCLASSIFICADO
041397;634;DESCLASSIFICADO
035728;634;DESCLASSIFICADO
030059;634;DESCLASSIFICADO
099901;631;DESCLASSIFICADO
090303;631;DESCLASSIFICADO
080705;631;DESCLASSIFICADO
070098;631;DESCLASSIFICADO
064429;631;DESCLASSIFICADO
058760;631;DESCLASSIFICADO
053091;631;DESCLASSIFICADO
047422;631;DESCLASSIFICADO
041753;631;DESCLASSIFICADO
002070;631;DESCLASSIFICADO
048650;630;DESCLASSIFICADO
042981;630;DESCLASSIFICADO
037312;630;DESCLASSIFICADO
031643;630;DESCLASSIFICADO
020305;630;DESCLASSIFICADO
080349;627;DESCLASSIFICADO
058404;627;DESCLASSIFICADO
052735;627;DESCLASSIFICADO
047066;627;DESCLASSIFICADO
081933;623;DESCLASSIFICADO
025974;623;DESCLASSIFICADO
070462;621;DESCLASSIFICADO
064793;621;DESCLASSIFICADO
059124;621;DESCLASSIFICADO
013772;621;DESCLASSIFICADO
008103;621;DESCLASSIFICADO
092061;620;DESCLASSIFICADO
082463;620;DESCLASSIFICADO
064951;620;DESCLASSIFICADO
059282;620;DESCLASSIFICADO
054849;620;DESCLASSIFICADO
043511;620;DESCLASSIFICADO
037842;620;DESCLASSIFICADO
019599;620;DESCLASSIFICADO
002592;620;DESCLASSIFICADO
099792;613;DESCLASSIFICADO
090194;613;DESCLASSIFICADO
082097;613;DESCLASSIFICADO
080596;613;DESCLASSIFICADO
070697;613;DESCLASSIFICADO
066187;613;DESCLASSIFICADO
064320;613;DESCLASSIFICADO
060518;613;DESCLASSIFICADO
058651;613;DESCLASSIFICADO
054483;613;DESCLASSIFICADO
052982;613;DESCLASSIFICADO
049180;613;DESCLASSIFICADO
048814;613;DESCLASSIFICADO
047313;613;DESCLASSIFICADO
043145;613;DESCLASSIFICADO
041644;613;DESCLASSIFICADO
037476;613;DESCLASSIFICADO
035975;613;DESCLASSIFICADO
031807;613;DESCLASSIFICADO
026138;613;DESCLASSIFICADO
025345;613;DESCLASSIFICADO
008338;613;DESCLASSIFICADO
001961;613;DESCLASSIFICADO
092136;609;DESCLASSIFICADO
066262;609;DESCLASSIFICADO
